Timestamp,Building,Floor,Range Number,Section Number,Shelf Number,Call No. Leading Alpha ,Call No. Leading Numeric,Call No. Ending Alpha ,Call No. Ending Numeric,Occupied Space,Stacked
5/30/2017 11:43:06,ZIM,2,31,5,5,D,221,D,228,33,No
5/30/2017 11:43:30,ZIM,2,31,5,6,D,228,D,231,32,No
5/30/2017 11:43:51,ZIM,2,31,6,1,D,231,D,244,32,No
5/30/2017 11:44:15,ZIM,2,31,6,2,D,244,D,247,32,No
5/30/2017 11:44:37,ZIM,2,31,6,3,D,247,D,270,32,No
5/30/2017 11:45:02,ZIM,2,31,6,4,D,273,D,274,35,No
5/30/2017 11:45:27,ZIM,2,31,6,5,D,277.5,D,285.8,32,No
5/30/2017 11:45:52,ZIM,2,31,6,6,D,285.8,D,285.8,34,No
5/30/2017 11:46:14,ZIM,2,31,7,1,D,285.8,D,285.8,32,No
5/30/2017 11:48:11,ZIM,2,31,7,2,D,286,D,288,30,No
5/30/2017 11:48:49,ZIM,2,31,7,3,D,288,D,299,32,No
5/30/2017 11:49:21,ZIM,2,31,7,4,D,299,D,308,31,No
5/30/2017 11:49:47,ZIM,2,31,7,5,D,308,D,352,32,No
5/30/2017 11:50:12,ZIM,2,31,7,6,D,352.1,D,358.5,35,No
5/30/2017 11:50:33,ZIM,2,31,8,1,D,358.5,D,359,34,No
5/30/2017 11:50:55,ZIM,2,31,8,2,D,359,D,360,32,No
5/30/2017 11:51:15,ZIM,2,31,8,3,D,360,D,363,32,No
5/30/2017 11:51:37,ZIM,2,31,8,4,D,363,D,375,31,No
,ZIM,2,31,8,5,D,375.3,D,383,30,No
5/30/2017 11:56:34,ZIM,2,31,8,6,D,383,D,389,33,No
5/30/2017 11:57:08,ZIM,2,31,9,1,D,389,D,397,30,No
5/30/2017 11:57:27,ZIM,2,31,9,2,D,397,D,400,32,No
5/30/2017 11:57:48,ZIM,2,31,9,3,D,400,D,410,32,No
5/30/2017 11:58:06,ZIM,2,31,9,4,D,410,D,410,32,No
5/30/2017 11:58:25,ZIM,2,31,9,5,D,410,D,410.5,31,No
5/30/2017 12:01:40,ZIM,2,31,9,6,D,410.5,D,412.6,33,No
5/30/2017 12:11:15,ZIM,2,31,10,1,D,412.6,D,413,32,No
5/30/2017 12:12:00,ZIM,2,31,10,2,D,413,D,413,33,No
5/30/2017 12:12:21,ZIM,2,31,10,3,D,413,D,415.9,31,No
5/30/2017 12:12:52,ZIM,2,31,10,4,D,419,D,421,31,No
5/30/2017 12:13:16,ZIM,2,31,10,5,D,421,D,421,31,No
5/30/2017 12:13:35,ZIM,2,31,10,6,D,421,D,421,34,No
5/30/2017 12:13:57,ZIM,2,31,11,1,D,421,D,424,31,No
5/30/2017 12:14:16,ZIM,2,31,11,2,D,424,D,425,32,No
5/30/2017 12:14:33,ZIM,2,31,11,3,D,425,D,431,32,No
5/30/2017 12:14:54,ZIM,2,31,11,4,D,431,D,437,33,No
5/30/2017 12:15:13,ZIM,2,31,11,5,D,440,D,441,30,No
5/30/2017 12:15:35,ZIM,2,31,11,6,D,441,D,442,28,No
5/30/2017 12:15:52,ZIM,2,31,12,1,D,442,D,442,30,No
5/30/2017 12:16:15,ZIM,2,31,12,2,D,443,D,443,31,No
5/30/2017 12:16:31,ZIM,2,31,12,3,D,443,D,443,29,No
5/30/2017 12:16:51,ZIM,2,31,12,4,D,443,D,443,30,No
5/30/2017 12:17:08,ZIM,2,31,12,5,D,443,D,445,32,No
5/30/2017 12:17:32,ZIM,2,31,12,6,D,443,D,443,32,No
5/30/2017 12:17:56,ZIM,2,32,1,1,D,443,D,445,34,No
5/30/2017 12:30:24,ZIM,2,32,1,2,D,445,D,447,31,No
5/30/2017 12:30:48,ZIM,2,32,1,3,D,448.5,D,501,29,No
5/30/2017 12:31:41,ZIM,2,32,1,4,D,501,D,505,32,No
5/30/2017 12:32:02,ZIM,2,32,1,5,D,507,D,511,32,No
5/30/2017 12:32:21,ZIM,2,32,1,6,D,511,D,511,33,No
5/30/2017 12:33:21,ZIM,2,32,2,1,D,511,D,511,32,No
5/30/2017 12:33:41,ZIM,2,32,2,2,D,511,D,515,31,No
5/30/2017 12:34:51,ZIM,2,32,2,3,D,515,D,517,32,No
5/30/2017 12:35:15,ZIM,2,32,2,4,D,517,D,521,35,No
5/30/2017 12:35:45,ZIM,2,32,2,5,D,521,D,521,32,No
5/30/2017 12:36:05,ZIM,2,32,2,6,D,521,D,521,31,No
5/30/2017 12:36:22,ZIM,2,32,3,1,D,521,D,521,32,No
5/30/2017 11:32:57,ZIM,2,32,3,2,D,521,D,521,30,No
5/30/2017 11:33:59,ZIM,2,32,3,3,D,521,D,521,30,No
5/30/2017 11:35:34,ZIM,2,32,3,4,D,522,D,522.23,29,No
5/30/2017 11:38:19,ZIM,2,32,3,5,D,522.23,D,523,32,No
5/30/2017 11:40:41,ZIM,2,32,3,6,D,523,D,523,34,No
5/30/2017 11:41:22,ZIM,2,32,4,1,D,523,D,524.6,35,No
5/30/2017 11:41:57,ZIM,2,32,4,2,D,52407,D,528,35,No
5/30/2017 11:44:55,ZIM,2,32,4,3,D,528,D,530,33,No
5/30/2017 11:45:31,ZIM,2,32,4,4,D,530,D,531,32,No
5/30/2017 11:46:05,ZIM,2,32,4,5,D,538.5,D,539,29,No
5/30/2017 12:12:59,ZIM,2,32,4,6,D,539,D,544,30,No
5/30/2017 12:13:38,ZIM,2,32,5,1,D,544,D,545,32,No
5/30/2017 12:14:19,ZIM,2,32,5,2,D,545,D,546,29,No
5/30/2017 12:14:55,ZIM,2,32,5,3,D,546,D,546,31,No
5/30/2017 12:16:20,ZIM,2,32,5,4,D,547,D,547,36,No
5/30/2017 12:16:56,ZIM,2,32,5,5,D,547,D,550,36,No
5/30/2017 12:59:02,ZIM,2,32,5,6,D,550,D,566,36,No
5/30/2017 13:02:11,ZIM,2,32,6,1,D,566,D,568.4,36,No
5/30/2017 13:42:29,ZIM,2,32,6,2,D,568.4,D,568.4,34,No
5/30/2017 13:43:12,ZIM,2,32,6,3,D,568.4,D,568.4,32,No
5/30/2017 13:43:54,ZIM,2,32,6,4,D,568.4,D,570,36,No
5/30/2017 13:44:43,ZIM,2,32,6,5,D,570,D,570,32,No
5/30/2017 13:45:09,ZIM,2,32,6,6,D,570,D,570.1,35,No
5/30/2017 13:45:53,ZIM,2,32,7,1,D,570.27,D,570.7,36,No
5/30/2017 13:46:51,ZIM,2,32,7,2,D,570.8,D,570.9,29,No
5/30/2017 13:47:17,ZIM,2,32,7,3,D,570.9,D,581,36,No
5/30/2017 13:48:07,ZIM,2,32,7,4,D,581,D,582,36,No
5/30/2017 13:48:34,ZIM,2,32,7,5,D,582,D,595,36,No
5/30/2017 13:49:29,ZIM,2,32,7,6,D,600,D,606,36,No
5/30/2017 13:50:15,ZIM,2,32,8,1,D,606,D,611,34,No
5/30/2017 13:50:56,ZIM,2,32,8,2,D,611,D,617,28,No
5/30/2017 13:51:26,ZIM,2,32,8,3,D,617,D,619,36,No
5/30/2017 13:51:50,ZIM,2,32,8,4,D,619,D,621,32,No
5/30/2017 13:52:14,ZIM,2,32,8,5,D,621,D,627,35,No
5/30/2017 13:52:42,ZIM,2,32,8,6,D,627,D,632.5,35,No
5/30/2017 13:53:03,ZIM,2,32,9,1,D,633,D,639,32,No
5/30/2017 13:53:32,ZIM,2,32,9,2,D,639,D,639,35,No
5/30/2017 13:54:00,ZIM,2,32,9,3,D,639,D,639,31,No
5/30/2017 13:54:28,ZIM,2,32,9,4,D,639,D,639,36,No
5/30/2017 13:55:42,ZIM,2,32,9,5,D,639,D,640,36,No
5/30/2017 13:59:38,ZIM,2,32,9,6,D,640,D,640,36,No
5/30/2017 14:00:16,ZIM,2,32,10,1,D,640,D,640,36,No
5/30/2017 14:04:57,ZIM,2,32,10,2,D,640,D,642,32,No
5/30/2017 14:05:37,ZIM,2,32,10,3,D,642,D,643,32,No
5/30/2017 14:07:15,ZIM,2,32,10,4,D,643,D,644,32,No
5/30/2017 14:08:27,ZIM,2,32,10,5,D,644,D,644,25,No
5/30/2017 14:08:58,ZIM,2,32,10,6,D,644,D,650,34,No
5/30/2017 14:09:56,ZIM,2,32,11,1,D,650,D,653,36,No
5/30/2017 14:10:26,ZIM,2,32,11,2,D,653,D,723,36,No
5/30/2017 14:10:59,ZIM,2,32,11,3,D,723,D,727,31,No
5/30/2017 14:11:34,ZIM,2,32,11,4,D,727,D,727,30,No
5/30/2017 14:12:04,ZIM,2,32,11,5,D,727,D,735,33,No
5/30/2017 14:12:38,ZIM,2,32,11,6,D,735,D,736,35,No
5/30/2017 14:13:04,ZIM,2,32,12,1,D,736,D,741,35,No
5/30/2017 14:14:05,ZIM,2,32,12,2,D,741,D,741,36,No
5/30/2017 14:14:40,ZIM,2,32,12,3,D,741,D,742,34,No
5/30/2017 12:38:50,ZIM,2,32,12,4,D,742,D,743,35,No
5/30/2017 12:39:11,ZIM,2,32,12,5,D,743,D,743,34,No
5/30/2017 12:39:27,ZIM,2,32,12,6,D,743,D,743,35,No
5/30/2017 12:39:54,ZIM,2,32,13,1,D,743,D,743,34,No
5/30/2017 12:40:12,ZIM,2,32,13,2,D,743,D,743,34,No
5/30/2017 12:40:29,ZIM,2,32,13,3,D,743,D,743,31,No
5/30/2017 12:40:46,ZIM,2,32,13,4,D,743,D,743,31,No
5/30/2017 12:41:08,ZIM,2,32,13,5,D,743.2,D,743.23,32,No
5/30/2017 12:41:28,ZIM,2,32,13,6,D,743.32,D,743.5,33,No
5/30/2017 12:41:52,ZIM,2,32,14,1,D,743.5,D,744,32,No
5/30/2017 12:42:07,ZIM,2,32,14,2,D,744,D,744,35,No
5/30/2017 12:42:26,ZIM,2,32,14,3,D,744,D,745.2,34,No
5/30/2017 12:42:44,ZIM,2,32,14,4,D,745.2,D,748,32,No
5/30/2017 12:43:02,ZIM,2,32,14,5,D,748,D,750,32,No
5/30/2017 12:43:34,ZIM,2,32,14,6,D,750,D,750,33,No
5/30/2017 12:43:54,ZIM,2,33,1,1,D,7580,D,753,32,No
5/30/2017 12:44:11,ZIM,2,33,1,2,D,753,D,753,35,No
5/30/2017 12:44:28,ZIM,2,33,1,3,D,753,D,753.3,32,No
5/30/2017 12:44:49,ZIM,2,33,1,4,D,753.8,D,754,32,No
5/30/2017 12:45:04,ZIM,2,33,1,5,D,754,D,754,34,No
5/30/2017 12:45:20,ZIM,2,33,1,6,D,754,D,755.4,35,No
5/30/2017 12:45:37,ZIM,2,33,2,1,D,755.6,D,756,34,No
5/30/2017 12:49:47,ZIM,2,33,2,2,D,756,D,756,32,No
5/30/2017 12:50:08,ZIM,2,33,2,3,D,756,D,756.5,31,No
5/30/2017 12:50:24,ZIM,2,33,2,4,D,756.5,D,756.5,32,No
5/30/2017 12:50:39,ZIM,2,33,2,5,D,756.5,D,756.5,31,No
5/30/2017 12:50:56,ZIM,2,33,2,6,D,756.5,D,756.5,32,No
5/30/2017 12:51:12,ZIM,2,33,3,1,D,756.5,D,756.5,33,No
5/30/2017 12:51:55,ZIM,2,33,3,2,D,756.5,D,757,35,No
5/30/2017 12:52:10,ZIM,2,33,3,3,D,757,D,757,32,No
5/30/2017 12:52:26,ZIM,2,33,3,4,D,757,D,757.9,35,No
5/30/2017 12:52:41,ZIM,2,33,3,5,D,757.9,D,759,34,No
5/30/2017 12:52:57,ZIM,2,33,3,6,D,759,D,759,35,No
5/30/2017 12:53:16,ZIM,2,33,4,1,D,759,D,760.8,34,No
5/30/2017 12:53:34,ZIM,2,33,4,2,D,760.8,D,761,35,No
5/30/2017 12:53:50,ZIM,2,33,4,3,D,761,D,761,34,No
5/30/2017 12:54:06,ZIM,2,33,4,4,D,761,D,762,35,No
5/30/2017 12:54:21,ZIM,2,33,4,5,D,762,D,763,32,No
5/30/2017 12:54:38,ZIM,2,33,4,6,D,763,D,763,34,No
5/30/2017 12:54:54,ZIM,2,33,5,1,D,763,D,763,34,No
5/30/2017 12:55:09,ZIM,2,33,5,2,D,763,D,764,35,No
5/30/2017 12:55:25,ZIM,2,33,5,3,D,764,D,764,32,No
5/30/2017 12:55:41,ZIM,2,33,5,4,D,764,D,764,35,No
5/30/2017 12:55:58,ZIM,2,33,5,5,D,764,D,764.3,34,No
5/30/2017 12:56:19,ZIM,2,33,5,6,D,764.3,D,764.3,34,No
5/30/2017 12:56:45,ZIM,2,33,6,1,D,764.7,D,765.2,31,No
5/30/2017 12:57:09,ZIM,2,33,6,2,D,765.2,D,766,32,No
5/30/2017 12:57:30,ZIM,2,33,6,3,D,766.3,D,766.3,32,No
5/30/2017 12:57:53,ZIM,2,33,6,4,D,766.3,D,766.82,32,No
5/30/2017 12:58:13,ZIM,2,33,6,5,D,766.82,D,766.9,35,No
5/30/2017 12:58:35,ZIM,2,33,6,6,D,766.9,D,767,33,No
5/30/2017 12:58:49,ZIM,2,33,7,1,D,767,D,767,35,No
5/30/2017 12:59:05,ZIM,2,33,7,2,D,767,D,767,35,No
5/30/2017 12:59:20,ZIM,2,33,7,3,D,767,D,767.2,32,No
5/30/2017 12:59:34,ZIM,2,33,7,4,D,767.2,D,767.25,35,No
5/30/2017 12:59:52,ZIM,2,33,7,5,D,767.25,D,767.3,32,No
5/30/2017 13:01:19,ZIM,2,33,7,6,D,767.3,D,767.5,35,No
5/30/2017 13:02:29,ZIM,2,33,8,1,D,767.5,D,767.6,35,No
5/30/2017 13:02:46,ZIM,2,33,8,2,D,767.6,D,767.9,35,No
5/30/2017 13:03:04,ZIM,2,33,8,3,D,767.9,D,767.92,35,No
5/30/2017 13:03:23,ZIM,2,33,8,4,D,767.92,D,767.95,35,No
5/30/2017 13:09:00,ZIM,2,33,8,5,D,767.95,D,767.95,35,No
5/30/2017 13:09:25,ZIM,2,33,8,6,D,767.98,D,767.99,35,No
5/30/2017 13:09:52,ZIM,2,33,9,1,D,767.99,D,768.153,35,No
5/30/2017 13:10:21,ZIM,2,33,9,2,D,768.154,D,769,35,No
5/30/2017 13:10:36,ZIM,2,33,9,3,D,769,D,769,35,No
5/30/2017 13:10:56,ZIM,2,33,9,4,D,769.31,D,769.25,35,No
5/30/2017 13:11:16,ZIM,2,33,9,5,D,769.25,D,769.31,35,No
5/30/2017 13:12:06,ZIM,2,33,9,6,D,769.31,D,769.348,35,No
5/30/2017 13:12:48,ZIM,2,33,10,1,D,769.348,D,769.8,35,No
5/30/2017 13:13:34,ZIM,2,33,10,2,D,769.8,D,769.8,34,No
5/30/2017 13:13:52,ZIM,2,33,10,3,D,769.8,D,769.8,34,No
5/30/2017 13:14:10,ZIM,2,33,10,4,D,769,D,769.87,35,No
5/30/2017 13:14:29,ZIM,2,33,10,5,D,769.87,D,770,33,No
5/30/2017 13:14:46,ZIM,2,33,10,6,D,770,D,771,35,No
5/30/2017 13:15:10,ZIM,2,33,11,1,D,771,D,772,32,No
5/30/2017 13:16:36,ZIM,2,33,11,2,D,772,D,773,32,No
5/30/2017 13:16:55,ZIM,2,33,11,3,D,773,D,773,33,No
5/30/2017 13:17:28,ZIM,2,33,11,4,D,773,D,774,32,No
5/30/2017 13:17:47,ZIM,2,33,11,5,D,774,D,774,33,No
5/30/2017 13:18:07,ZIM,2,33,11,6,D,774,D,777,35,No
5/30/2017 13:18:27,ZIM,2,33,12,1,D,777,D,781,32,No
5/30/2017 13:18:40,ZIM,2,33,12,2,D,781,D,781,34,No
5/30/2017 13:18:58,ZIM,2,33,12,3,D,783.5,D,785,35,No
5/30/2017 13:19:33,ZIM,2,33,12,4,D,785,D,786,33,No
5/30/2017 13:19:47,ZIM,2,33,12,5,D,786,D,786,34,No
5/30/2017 13:20:02,ZIM,2,33,12,6,D,786,D,790,35,No
5/30/2017 13:20:18,ZIM,2,33,13,1,D,790,D,790,30,No
5/30/2017 13:20:32,ZIM,2,33,13,2,D,790,D,790,35,No
5/30/2017 13:20:51,ZIM,2,33,13,3,D,790,D,790,35,No
5/30/2017 13:21:11,ZIM,2,33,13,4,D,790.2,D,792,35,No
5/30/2017 13:21:25,ZIM,2,33,13,5,D,792,D,795,35,No
5/30/2017 13:21:41,ZIM,2,33,13,6,D,795,D,800,35,No
5/30/2017 13:21:55,ZIM,2,33,14,1,D,800,D,802,35,No
5/30/2017 13:22:10,ZIM,2,33,14,2,D,802,D,802,34,No
5/30/2017 13:22:24,ZIM,2,33,14,3,D,802,D,802,35,No
5/30/2017 13:22:38,ZIM,2,33,14,4,D,802,D,802,35,No
5/30/2017 13:22:52,ZIM,2,33,14,5,D,802,D,802,32,No
5/30/2017 13:23:11,ZIM,2,33,14,6,D,802,D,802,35,No
5/30/2017 13:23:34,ZIM,2,34,1,1,D,802,D,804,34,No
5/30/2017 13:23:50,ZIM,2,34,1,2,D,804,D,804,32,No
5/30/2017 13:24:10,ZIM,2,34,1,3,D,804,D,804,32,No
5/30/2017 13:24:24,ZIM,2,34,1,4,D,804,D,804,31,No
5/30/2017 13:24:42,ZIM,2,34,1,5,D,804,D,804.195,34,No
5/30/2017 13:25:01,ZIM,2,34,1,6,D,804.195,D,804.3,35,No
5/30/2017 13:25:19,ZIM,2,34,2,1,D,804.3,D,804.3,34,No
5/30/2017 13:25:35,ZIM,2,34,2,2,D,804.3,D,804.3,30,No
5/30/2017 13:25:51,ZIM,2,34,2,3,D,804.3,D,804.3,32,No
5/30/2017 13:26:07,ZIM,2,34,2,4,D,804.3,D,804.3,34,No
5/30/2017 13:26:22,ZIM,2,34,2,5,D,804.3,D,804.33,31,No
5/30/2017 13:26:51,ZIM,2,34,2,6,D,804.33,D,804.348,34,No
5/30/2017 13:27:09,ZIM,2,34,3,1,D,804.35,D,804.6,30,No
5/30/2017 13:46:00,ZIM,2,34,3,2,D,804.6,D,804.7,33,No
5/30/2017 13:46:18,ZIM,2,34,3,3,D,804.7,D,805,31,No
5/30/2017 13:46:37,ZIM,2,34,3,4,D,805,D,805,33,No
5/30/2017 13:46:52,ZIM,2,34,3,5,D,805,D,805,35,No
5/30/2017 13:47:06,ZIM,2,34,3,6,D,805,D,805,35,No
5/30/2017 13:47:23,ZIM,2,34,4,1,D,805,D,805,34,No
5/30/2017 13:47:42,ZIM,2,34,4,2,D,805,D,805,34,No
5/30/2017 13:47:56,ZIM,2,34,4,3,D,805,D,805,30,No
5/30/2017 13:48:10,ZIM,2,34,4,4,D,805,D,805,29,No
5/30/2017 13:48:26,ZIM,2,34,4,5,D,805,D,805.5,32,No
5/30/2017 13:48:43,ZIM,2,34,4,6,D,805.5,D,807,31,No
5/30/2017 13:49:11,ZIM,2,34,5,1,D,807,D,809,35,No
5/30/2017 13:49:26,ZIM,2,34,5,2,D,809,D,810,35,No
5/30/2017 13:49:41,ZIM,2,34,5,3,D,810,D,810,35,No
5/30/2017 13:50:00,ZIM,2,34,5,4,D,810,D,810,35,No
5/30/2017 13:50:13,ZIM,2,34,5,5,D,810,D,810,30,No
5/30/2017 13:50:27,ZIM,2,34,5,6,D,810,D,810,35,No
5/30/2017 13:50:44,ZIM,2,34,6,1,D,810,D,810,33,No
5/30/2017 13:51:03,ZIM,2,34,6,2,D,810,D,810,31,No
5/30/2017 13:51:19,ZIM,2,34,6,3,D,810,D,810,31,No
5/30/2017 13:51:34,ZIM,2,34,6,4,D,810,D,810,31,No
5/30/2017 13:51:52,ZIM,2,34,6,5,D,810,D,810,32,No
5/30/2017 13:52:06,ZIM,2,34,6,6,D,810,D,810,35,No
5/30/2017 13:52:24,ZIM,2,34,7,1,D,810,D,810,29,No
5/30/2017 13:52:39,ZIM,2,34,7,2,D,810,D,810,35,No
5/30/2017 13:52:54,ZIM,2,34,7,3,D,810,D,810,29,No
5/30/2017 13:53:10,ZIM,2,34,7,4,D,810,D,810,32,No
5/30/2017 13:53:25,ZIM,2,34,7,5,D,810,D,810,31,No
5/30/2017 13:54:04,ZIM,2,34,7,6,D,810,D,810,31,No
5/30/2017 13:54:20,ZIM,2,34,8,1,D,810,D,810,35,No
5/30/2017 13:54:34,ZIM,2,34,8,2,D,810,D,810,35,No
5/30/2017 13:54:48,ZIM,2,34,8,3,D,810,D,810,35,No
5/30/2017 13:55:03,ZIM,2,34,8,4,D,810,D,811,35,No
5/30/2017 13:55:17,ZIM,2,34,8,5,D,811,D,811,32,No
5/30/2017 13:55:34,ZIM,2,34,8,6,D,811,D,811,32,No
5/30/2017 13:55:54,ZIM,2,34,9,1,D,811,D,811,32,No
5/30/2017 13:56:11,ZIM,2,34,9,2,D,811,D,811,33,No
5/30/2017 13:56:30,ZIM,2,34,9,3,D,811,D,811.5,31,No
5/30/2017 13:56:57,ZIM,2,34,9,4,D,811.5,D,811.5,31,No
5/30/2017 13:57:15,ZIM,2,34,9,5,D,811.5,D,811.5,34,No
5/30/2017 13:58:15,ZIM,2,34,9,6,D,811.5,D,811.5,30,No
5/30/2017 13:58:30,ZIM,2,34,10,1,D,811.5,D,811.5,32,No
5/30/2017 13:58:48,ZIM,2,34,10,2,D,811.5,D,811.5,31,No
5/30/2017 13:59:05,ZIM,2,34,10,3,D,811.5,D,816,32,No
5/30/2017 13:59:20,ZIM,2,34,10,4,D,816.5,D,825,35,No
5/30/2017 13:59:51,ZIM,2,34,10,5,D,825,D,839,33,No
5/30/2017 14:00:08,ZIM,2,34,10,6,D,839,D,839.3,31,No
5/30/2017 14:00:27,ZIM,2,34,11,1,D,839.3,D,839.7,32,No
5/30/2017 14:00:54,ZIM,2,34,11,2,D,839.7,D,840,31,No
5/30/2017 14:01:05,ZIM,2,34,11,3,D,840,D,842,33,No
5/30/2017 14:01:20,ZIM,2,34,11,4,D,842,D,842,33,No
5/30/2017 14:01:36,ZIM,2,34,11,5,D,842,D,843,32,No
5/30/2017 14:01:52,ZIM,2,34,11,6,D,843,D,843,32,No
5/30/2017 14:02:06,ZIM,2,34,12,1,D,843,D,843,31,No
5/30/2017 14:02:21,ZIM,2,34,12,2,D,843,D,843,30,No
5/30/2017 14:02:33,ZIM,2,34,12,3,D,843,D,843,32,No
5/30/2017 14:03:03,ZIM,2,34,12,4,D,843,D,843,30,No
5/30/2017 14:03:18,ZIM,2,34,12,5,D,843,D,843,31,No
5/30/2017 14:03:31,ZIM,2,34,12,6,D,843,D,845,32,No
5/30/2017 14:03:47,ZIM,2,34,13,1,D,845.2,D,848,33,No
5/30/2017 14:04:56,ZIM,2,34,13,2,D,848,D,849,32,No
5/30/2017 14:05:11,ZIM,2,34,13,3,D,849,D,860,30,No
5/30/2017 14:05:26,ZIM,2,34,13,4,D,860,D,860,32,No
5/30/2017 14:05:43,ZIM,1,34,13,5,D,860,D,880,35,No
5/30/2017 14:05:58,ZIM,2,34,13,6,D,880,D,888,33,No
5/30/2017 14:06:25,ZIM,2,34,14,1,D,888,D,907,30,No
5/30/2017 14:06:45,ZIM,2,34,14,2,D,907,D,915,28,No
5/30/2017 14:07:02,ZIM,2,34,14,3,D,915,D,919,31,No
5/30/2017 14:07:19,ZIM,2,34,14,4,D,919,D,921,31,No
5/30/2017 14:07:34,ZIM,2,34,14,5,D,921,D,921,30,No
5/30/2017 14:07:51,ZIM,2,34,14,6,D,921,D,923,30,No
5/30/2017 14:08:07,ZIM,1,35,1,1,D,923,D,973,29,No
5/30/2017 14:08:28,ZIM,2,35,1,2,D,973,D,974,31,No
5/30/2017 14:08:46,ZIM,2,35,1,3,D,974,D,1050,32,No
5/30/2017 14:09:09,ZIM,2,35,1,4,D,1050,D,1053,35,No
5/30/2017 14:09:26,ZIM,2,35,1,5,D,1053,D,1056,32,No
5/30/2017 14:09:41,ZIM,2,35,1,6,D,1056,D,1056,32,No
5/30/2017 14:09:59,ZIM,2,35,2,1,D,1056.2,D,1058,35,No
5/30/2017 14:10:14,ZIM,2,35,2,2,D,1058,D,1060,32,No
5/30/2017 14:10:27,ZIM,2,35,2,3,D,1060,D,1065,35,No
5/30/2017 14:10:42,ZIM,2,35,2,4,D,1065,D,1065,33,No
5/30/2017 14:11:00,ZIM,2,35,2,5,D,1065,D,1065,31,No
5/30/2017 14:11:18,ZIM,2,35,2,6,D,1065,D,2009,32,No
5/30/2017 14:11:34,ZIM,1,35,3,1,D,2009,DA,1,32,No
5/30/2017 14:12:00,ZIM,2,35,3,2,DA,1,DA,3,32,No
5/30/2017 14:12:13,ZIM,2,35,3,3,DA,3,DA,3,29,No
5/30/2017 14:12:29,ZIM,2,35,3,4,DA,3,DA,16,33,No
5/30/2017 14:12:43,ZIM,2,35,3,5,DA,16,DA,16,35,No
5/30/2017 14:12:58,ZIM,2,35,3,6,DA,16,DA,16,35,No
5/30/2017 14:13:12,ZIM,2,35,4,1,DA,16,DA,16,31,No
5/30/2017 14:13:28,ZIM,2,35,4,2,DA,16,DA,16,35,No
5/30/2017 14:13:47,ZIM,2,35,4,3,DA,17,DA,18,32,No
5/30/2017 14:14:03,ZIM,2,35,4,4,DA,18,DA,30,32,No
5/30/2017 14:14:19,ZIM,2,35,4,5,DA,20,DA,25,32,No
5/30/2017 14:14:36,ZIM,2,35,4,6,DA,25,DA,26,34,No
5/30/2017 14:14:54,ZIM,2,35,5,1,DA,26,DA,27,33,No
5/30/2017 14:15:08,ZIM,2,35,5,2,DA,27,DA,28,31,No
5/30/2017 14:15:24,ZIM,2,35,5,3,DA,28,DA,28.1,32,No
5/30/2017 14:15:48,ZIM,2,35,5,4,DA,28.1,DA,28.2,31,No
5/30/2017 14:16:10,ZIM,2,35,5,5,DA,28.2,DA,28.4,31,No
5/30/2017 14:16:28,ZIM,2,35,5,6,DA,28.4,DA,30,31,No
5/30/2017 14:16:43,ZIM,2,35,6,1,DA,30,DA,30,30,No
5/30/2017 14:16:58,ZIM,2,35,6,2,DA,30,DA,30,32,No
5/30/2017 14:17:14,ZIM,2,35,6,3,DA,30,DA,30,31,No
5/30/2017 14:17:29,ZIM,2,35,6,4,DA,30,DA,30,32,No
5/30/2017 14:17:46,ZIM,2,35,6,5,DA,30,DA,30,31,No
5/30/2017 14:18:15,ZIM,2,35,6,6,DA,30,DA,32,30,No
5/30/2017 14:18:31,ZIM,2,35,7,1,DA,32,DA,32,31,No
5/30/2017 14:18:47,ZIM,2,35,7,2,DA,32,DA,34,32,No
5/30/2017 14:22:07,ZIM,2,35,7,3,DA,34,DA,44,30,No
5/30/2017 14:22:30,ZIM,2,35,7,4,DA,45,DA,47.1,32,No
5/30/2017 14:22:54,ZIM,2,35,7,5,DA,47.1,DA,47.2,28,No
,ZIM,2,35,7,6,DA,47.65,DA,47.65,34,No
5/30/2017 14:23:41,ZIM,2,35,8,1,DA,47.65,DA,47.9,32,No
5/30/2017 14:24:28,ZIM,2,35,8,2,DA,47.9,DA,47.9,31,No
5/30/2017 14:24:43,ZIM,2,35,8,3,DA,47.9,DA,50,32,No
5/30/2017 14:24:58,ZIM,2,35,8,4,DA,52,DA,66.1,32,No
5/30/2017 14:25:14,ZIM,2,35,8,5,DA,66.1,DA,68,35,No
5/30/2017 14:25:34,ZIM,2,35,8,6,DA,68.1,DA,68.2,32,No
5/30/2017 14:25:53,ZIM,2,35,9,1,DA,68.12,DA,68.12,31,No
5/30/2017 14:26:15,ZIM,2,35,9,2,DA,68.12,DA,68.12,35,No
5/30/2017 14:26:33,ZIM,2,35,9,3,DA,68.12,DA,68.32,34,No
5/30/2017 14:26:49,ZIM,2,35,9,4,DA,68.32,DA,69.3,32,No
5/30/2017 14:27:13,ZIM,2,35,9,5,DA,69.3,DA,69.3,33,No
5/30/2017 14:27:34,ZIM,2,35,9,6,DA,70,DA,70,31,No
5/30/2017 14:27:52,ZIM,2,35,10,1,DA,70,DA,70,35,No
5/30/2017 14:28:11,ZIM,2,35,10,2,DA,70,DA,86.22,31,No
5/30/2017 14:28:26,ZIM,2,35,10,3,DA,86.22,DA,86.22,31,No
